"Vandområde","Lokalitetsnavn","Dato","ODA_prøvenummer","ObsSted_bredde","ObsSted_længde","Artsnavn","Artsrække","Antal_stk","Biomasse_vådvægt_g","year","Depth_m"
"Stege Bugt","Stege Bugt","2013-05-03",21,"5459,998","1213,625","Marenzelleria viridis","Ej kendt",0,"0",2013,"2,80"
"Stege Bugt","Stege Bugt","2013-05-03",29,"5459,998","1213,625","Marenzelleria viridis","Ej kendt",0,"0",2013,"2,30"
"Stege Bugt","Stege Bugt","2013-05-03",32,"5459,998","1213,625","Marenzelleria viridis","Ej kendt",0,"0",2013,"2,40"
"Stege Bugt","Stege Bugt","2013-05-03",35,"5459,998","1213,625","Marenzelleria viridis","Annelida",1,"0,0397",2013,"2,40"
"Stege Bugt","Stege Bugt","2013-05-03",38,"5459,998","1213,625","Marenzelleria viridis","Ej kendt",0,"0",2013,"1,60"
"Stege Bugt","Stege Bugt","2013-05-03",41,"5459,998","1213,625","Marenzelleria viridis","Ej kendt",0,"0",2013,"4,70"
"Stege Bugt","Stege Bugt","2013-05-03",2,"5459,998","1213,625","Marenzelleria viridis","Ej kendt",0,"0",2013,"2,30"
"Stege Bugt","Stege Bugt","2013-05-03",11,"5459,998","1213,625","Marenzelleria viridis","Ej kendt",0,"0",2013,"3,00"
"Stege Bugt","Stege Bugt","2013-05-03",5,"5459,998","1213,625","Marenzelleria viridis","Ej kendt",0,"0",2013,"1,70"
"Stege Bugt","Stege Bugt","2013-05-03",28,"5459,998","1213,625","Marenzelleria viridis","Ej kendt",0,"0",2013,"2,40"
"Stege Bugt","Stege Bugt","2013-05-03",31,"5459,998","1213,625","Marenzelleria viridis","Ej kendt",0,"0",2013,"2,20"
"Stege Bugt","Stege Bugt","2013-05-03",8,"5459,998","1213,625","Marenzelleria viridis","Ej kendt",0,"0",2013,"3,00"
"Stege Bugt","Stege Bugt","2013-05-03",22,"5459,998","1213,625","Marenzelleria viridis","Ej kendt",0,"0",2013,"3,40"
"Stege Bugt","Stege Bugt","2013-05-03",25,"5459,998","1213,625","Marenzelleria viridis","Ej kendt",0,"0",2013,"3,40"
"Stege Bugt","Stege Bugt","2013-05-03",42,"5459,998","1213,625","Marenzelleria viridis","Ej kendt",0,"0",2013,"1,50"
"Stege Bugt","Stege Bugt","2013-05-03",19,"5459,998","1213,625","Marenzelleria viridis","Ej kendt",0,"0",2013,"2,40"
"Stege Bugt","Stege Bugt","2013-05-03",10,"5459,998","1213,625","Marenzelleria viridis","Ej kendt",0,"0",2013,"2,60"
"Stege Bugt","Stege Bugt","2013-05-03",27,"5459,998","1213,625","Marenzelleria viridis","Ej kendt",0,"0",2013,"2,70"
"Stege Bugt","Stege Bugt","2013-05-03",4,"5459,998","1213,625","Marenzelleria viridis","Ej kendt",0,"0",2013,"2,70"
"Stege Bugt","Stege Bugt","2013-05-03",16,"5459,998","1213,625","Marenzelleria viridis","Ej kendt",0,"0",2013,"2,30"
"Stege Bugt","Stege Bugt","2013-05-03",13,"5459,998","1213,625","Marenzelleria viridis","Ej kendt",0,"0",2013,"2,00"
"Stege Bugt","Stege Bugt","2013-05-03",33,"5459,998","1213,625","Marenzelleria viridis","Ej kendt",0,"0",2013,"2,60"
"Stege Bugt","Stege Bugt","2013-05-03",39,"5459,998","1213,625","Marenzelleria viridis","Ej kendt",0,"0",2013,"1,40"
"Stege Bugt","Stege Bugt","2013-05-03",24,"5459,998","1213,625","Marenzelleria viridis","Ej kendt",0,"0",2013,"3,20"
"Stege Bugt","Stege Bugt","2013-05-03",36,"5459,998","1213,625","Marenzelleria viridis","Ej kendt",0,"0",2013,"1,90"
"Stege Bugt","Stege Bugt","2013-05-03",7,"5459,998","1213,625","Marenzelleria viridis","Ej kendt",0,"0",2013,"2,90"
"Stege Bugt","Stege Bugt","2013-05-03",30,"5459,998","1213,625","Marenzelleria viridis","Ej kendt",0,"0",2013,"1,40"
"Guldborgsund","Guldborg Sund Bredning","2013-05-21",1,"5442,429","1151,764","Marenzelleria viridis","Ej kendt",0,"0",2013,"1,80"
"Guldborgsund","Guldborg Sund Bredning","2013-05-21",4,"5442,429","1151,764","Marenzelleria viridis","Annelida",1,"0,0816",2013,"2,20"
"Guldborgsund","Guldborg Sund Bredning","2013-05-21",7,"5442,429","1151,764","Marenzelleria viridis","Ej kendt",0,"0",2013,"2,20"
"Guldborgsund","Guldborg Sund Bredning","2013-05-21",15,"5442,429","1151,764","Marenzelleria viridis","Ej kendt",0,"0",2013,"2,50"
"Guldborgsund","Guldborg Sund Bredning","2013-05-21",18,"5442,429","1151,764","Marenzelleria viridis","Ej kendt",0,"0",2013,"2,00"
"Guldborgsund","Guldborg Sund Bredning","2013-05-21",21,"5442,429","1151,764","Marenzelleria viridis","Ej kendt",0,"0",2013,"3,00"
"Guldborgsund","Guldborg Sund Bredning","2013-05-21",24,"5442,429","1151,764","Marenzelleria viridis","Annelida",1,"0,1564",2013,"2,80"
"Guldborgsund","Guldborg Sund Bredning","2013-05-21",27,"5442,429","1151,764","Marenzelleria viridis","Ej kendt",0,"0",2013,"1,80"
"Guldborgsund","Guldborg Sund Bredning","2013-05-21",35,"5442,429","1151,764","Marenzelleria viridis","Ej kendt",0,"0",2013,"2,00"
"Guldborgsund","Guldborg Sund Bredning","2013-05-21",38,"5442,429","1151,764","Marenzelleria viridis","Ej kendt",0,"0",2013,"2,50"
"Guldborgsund","Guldborg Sund Bredning","2013-05-21",41,"5442,429","1151,764","Marenzelleria viridis","Ej kendt",0,"0",2013,"1,60"
"Guldborgsund","Guldborg Sund Bredning","2013-05-21",5,"5442,429","1151,764","Marenzelleria viridis","Ej kendt",0,"0",2013,"2,00"
"Guldborgsund","Guldborg Sund Bredning","2013-05-21",14,"5442,429","1151,764","Marenzelleria viridis","Ej kendt",0,"0",2013,"2,80"
"Guldborgsund","Guldborg Sund Bredning","2013-05-21",11,"5442,429","1151,764","Marenzelleria viridis","Ej kendt",0,"0",2013,"2,50"
"Guldborgsund","Guldborg Sund Bredning","2013-05-21",34,"5442,429","1151,764","Marenzelleria viridis","Ej kendt",0,"0",2013,"2,00"
"Guldborgsund","Guldborg Sund Bredning","2013-05-21",28,"5442,429","1151,764","Marenzelleria viridis","Ej kendt",0,"0",2013,"2,00"
"Guldborgsund","Guldborg Sund Bredning","2013-05-21",25,"5442,429","1151,764","Marenzelleria viridis","Ej kendt",0,"0",2013,"0,90"
"Guldborgsund","Guldborg Sund Bredning","2013-05-21",17,"5442,429","1151,764","Marenzelleria viridis","Ej kendt",0,"0",2013,"2,10"
"Guldborgsund","Guldborg Sund Bredning","2013-05-21",37,"5442,429","1151,764","Marenzelleria viridis","Ej kendt",0,"0",2013,"1,40"
"Guldborgsund","Guldborg Sund Bredning","2013-05-21",31,"5442,429","1151,764","Marenzelleria viridis","Ej kendt",0,"0",2013,"2,00"
"Guldborgsund","Guldborg Sund Bredning","2013-05-21",8,"5442,429","1151,764","Marenzelleria viridis","Ej kendt",0,"0",2013,"2,50"
"Guldborgsund","Guldborg Sund Bredning","2013-05-21",2,"5442,429","1151,764","Marenzelleria viridis","Ej kendt",0,"0",2013,"2,00"
"Guldborgsund","Guldborg Sund Bredning","2013-05-21",10,"5442,429","1151,764","Marenzelleria viridis","Ej kendt",0,"0",2013,"2,20"
"Guldborgsund","Guldborg Sund Bredning","2013-05-21",13,"5442,429","1151,764","Marenzelleria viridis","Ej kendt",0,"0",2013,"2,50"
"Guldborgsund","Guldborg Sund Bredning","2013-05-21",16,"5442,429","1151,764","Marenzelleria viridis","Ej kendt",0,"0",2013,"2,20"
"Guldborgsund","Guldborg Sund Bredning","2013-05-21",19,"5442,429","1151,764","Marenzelleria viridis","Ej kendt",0,"0",2013,"1,80"
"Guldborgsund","Guldborg Sund Bredning","2013-05-21",22,"5442,429","1151,764","Marenzelleria viridis","Ej kendt",0,"0",2013,"2,80"
"Guldborgsund","Guldborg Sund Bredning","2013-05-21",30,"5442,429","1151,764","Marenzelleria viridis","Ej kendt",0,"0",2013,"1,40"
"Guldborgsund","Guldborg Sund Bredning","2013-05-21",33,"5442,429","1151,764","Marenzelleria viridis","Ej kendt",0,"0",2013,"1,80"
"Guldborgsund","Guldborg Sund Bredning","2013-05-21",36,"5442,429","1151,764","Marenzelleria viridis","Ej kendt",0,"0",2013,"1,40"
"Guldborgsund","Guldborg Sund Bredning","2013-05-21",39,"5442,429","1151,764","Marenzelleria viridis","Ej kendt",0,"0",2013,"1,70"
"Guldborgsund","Guldborg Sund Bredning","2013-05-21",42,"5442,429","1151,764","Marenzelleria viridis","Ej kendt",0,"0",2013,"1,80"
"Guldborgsund","Guldborg Sund Bredning","2013-05-21",12,"5442,429","1151,764","Marenzelleria viridis","Ej kendt",0,"0",2013,"2,60"
"Guldborgsund","Guldborg Sund Bredning","2013-05-21",29,"5442,429","1151,764","Marenzelleria viridis","Ej kendt",0,"0",2013,"1,80"
"Guldborgsund","Guldborg Sund Bredning","2013-05-21",6,"5442,429","1151,764","Marenzelleria viridis","Ej kendt",0,"0",2013,"2,50"
"Guldborgsund","Guldborg Sund Bredning","2013-05-21",32,"5442,429","1151,764","Marenzelleria viridis","Ej kendt",0,"0",2013,"1,80"
"Guldborgsund","Guldborg Sund Bredning","2013-05-21",9,"5442,429","1151,764","Marenzelleria viridis","Ej kendt",0,"0",2013,"2,50"
"Guldborgsund","Guldborg Sund Bredning","2013-05-21",23,"5442,429","1151,764","Marenzelleria viridis","Ej kendt",0,"0",2013,"2,80"
"Guldborgsund","Guldborg Sund Bredning","2013-05-21",40,"5442,429","1151,764","Marenzelleria viridis","Ej kendt",0,"0",2013,"2,00"
"Guldborgsund","Guldborg Sund Bredning","2013-05-21",20,"5442,429","1151,764","Marenzelleria viridis","Ej kendt",0,"0",2013,"2,50"
"Guldborgsund","Guldborg Sund Bredning","2013-05-21",26,"5442,429","1151,764","Marenzelleria viridis","Ej kendt",0,"0",2013,"2,50"
"Guldborgsund","Guldborg Sund Bredning","2013-05-21",3,"5442,429","1151,764","Marenzelleria viridis","Ej kendt",0,"0",2013,"2,30"
"Guldborgsund","Guldborg Sund Bredning","2015-03-17",27,"5442,429","1151,764","Marenzelleria viridis","Ej kendt",0,"0",2015,"2,00"
"Guldborgsund","Guldborg Sund Bredning","2015-03-17",1,"5442,429","1151,764","Marenzelleria viridis","Ej kendt",0,"0",2015,"2,50"
"Guldborgsund","Guldborg Sund Bredning","2015-03-17",31,"5442,429","1151,764","Marenzelleria viridis","Ej kendt",0,"0",2015,"2,70"
"Guldborgsund","Guldborg Sund Bredning","2015-03-17",37,"5442,429","1151,764","Marenzelleria viridis","Ej kendt",0,"0",2015,"2,60"
"Guldborgsund","Guldborg Sund Bredning","2015-03-17",7,"5442,429","1151,764","Marenzelleria viridis","Ej kendt",0,"0",2015,"2,70"
"Guldborgsund","Guldborg Sund Bredning","2015-03-17",18,"5442,429","1151,764","Marenzelleria viridis","Ej kendt",0,"0",2015,"2,70"
"Guldborgsund","Guldborg Sund Bredning","2015-03-17",10,"5442,429","1151,764","Marenzelleria viridis","Ej kendt",0,"0",2015,"2,80"
"Guldborgsund","Guldborg Sund Bredning","2015-03-17",28,"5442,429","1151,764","Marenzelleria viridis","Ej kendt",0,"0",2015,"2,20"
"Guldborgsund","Guldborg Sund Bredning","2015-03-17",15,"5442,429","1151,764","Marenzelleria viridis","Ej kendt",0,"0",2015,"2,80"
"Guldborgsund","Guldborg Sund Bredning","2015-03-17",34,"5442,429","1151,764","Marenzelleria viridis","Ej kendt",0,"0",2015,"2,30"
"Guldborgsund","Guldborg Sund Bredning","2015-03-17",30,"5442,429","1151,764","Marenzelleria viridis","Ej kendt",0,"0",2015,"1,80"
"Guldborgsund","Guldborg Sund Bredning","2015-03-17",12,"5442,429","1151,764","Marenzelleria viridis","Ej kendt",0,"0",2015,"3,20"
"Guldborgsund","Guldborg Sund Bredning","2015-03-17",17,"5442,429","1151,764","Marenzelleria viridis","Ej kendt",0,"0",2015,"2,80"
"Guldborgsund","Guldborg Sund Bredning","2015-03-17",36,"5442,429","1151,764","Marenzelleria viridis","Ej kendt",0,"0",2015,"2,40"
"Guldborgsund","Guldborg Sund Bredning","2015-03-17",24,"5442,429","1151,764","Marenzelleria viridis","Ej kendt",0,"0",2015,"2,50"
"Guldborgsund","Guldborg Sund Bredning","2015-03-17",39,"5442,429","1151,764","Marenzelleria viridis","Ej kendt",0,"0",2015,"2,10"
"Guldborgsund","Guldborg Sund Bredning","2015-03-17",14,"5442,429","1151,764","Marenzelleria viridis","Ej kendt",0,"0",2015,"3,00"
"Guldborgsund","Guldborg Sund Bredning","2015-03-17",20,"5442,429","1151,764","Marenzelleria viridis","Ej kendt",0,"0",2015,"2,50"
"Guldborgsund","Guldborg Sund Bredning","2015-03-17",42,"5442,429","1151,764","Marenzelleria viridis","Ej kendt",0,"0",2015,"2,30"
"Guldborgsund","Guldborg Sund Bredning","2015-03-17",4,"5442,429","1151,764","Marenzelleria viridis","Ej kendt",0,"0",2015,"2,60"
"Guldborgsund","Guldborg Sund Bredning","2015-03-17",33,"5442,429","1151,764","Marenzelleria viridis","Ej kendt",0,"0",2015,"2,70"
"Guldborgsund","Guldborg Sund Bredning","2015-03-17",2,"5442,429","1151,764","Marenzelleria viridis","Ej kendt",0,"0",2015,"2,60"
"Guldborgsund","Guldborg Sund Bredning","2015-03-17",5,"5442,429","1151,764","Marenzelleria viridis","Ej kendt",0,"0",2015,"2,30"
"Guldborgsund","Guldborg Sund Bredning","2015-03-17",8,"5442,429","1151,764","Marenzelleria viridis","Ej kendt",0,"0",2015,"2,70"
"Guldborgsund","Guldborg Sund Bredning","2015-03-17",11,"5442,429","1151,764","Marenzelleria viridis","Ej kendt",0,"0",2015,"3,00"
"Guldborgsund","Guldborg Sund Bredning","2015-03-17",13,"5442,429","1151,764","Marenzelleria viridis","Ej kendt",0,"0",2015,"3,00"
"Guldborgsund","Guldborg Sund Bredning","2015-03-17",21,"5442,429","1151,764","Marenzelleria viridis","Ej kendt",0,"0",2015,"3,00"
"Guldborgsund","Guldborg Sund Bredning","2015-03-17",22,"5442,429","1151,764","Marenzelleria viridis","Ej kendt",0,"0",2015,"2,60"
"Guldborgsund","Guldborg Sund Bredning","2015-03-17",25,"5442,429","1151,764","Marenzelleria viridis","Ej kendt",0,"0",2015,"3,00"
"Guldborgsund","Guldborg Sund Bredning","2015-03-17",29,"5442,429","1151,764","Marenzelleria viridis","Ej kendt",0,"0",2015,"2,10"
"Guldborgsund","Guldborg Sund Bredning","2015-03-17",32,"5442,429","1151,764","Marenzelleria viridis","Ej kendt",0,"0",2015,"2,50"
"Guldborgsund","Guldborg Sund Bredning","2015-03-17",35,"5442,429","1151,764","Marenzelleria viridis","Ej kendt",0,"0",2015,"2,90"
"Guldborgsund","Guldborg Sund Bredning","2015-03-17",40,"5442,429","1151,764","Marenzelleria viridis","Ej kendt",0,"0",2015,"2,50"
"Guldborgsund","Guldborg Sund Bredning","2015-03-17",3,"5442,429","1151,764","Marenzelleria viridis","Ej kendt",0,"0",2015,"2,70"
"Guldborgsund","Guldborg Sund Bredning","2015-03-17",6,"5442,429","1151,764","Marenzelleria viridis","Ej kendt",0,"0",2015,"2,90"
"Guldborgsund","Guldborg Sund Bredning","2015-03-17",9,"5442,429","1151,764","Marenzelleria viridis","Ej kendt",0,"0",2015,"2,60"
"Guldborgsund","Guldborg Sund Bredning","2015-03-17",16,"5442,429","1151,764","Marenzelleria viridis","Ej kendt",0,"0",2015,"3,00"
"Guldborgsund","Guldborg Sund Bredning","2015-03-17",19,"5442,429","1151,764","Marenzelleria viridis","Ej kendt",0,"0",2015,"2,60"
"Guldborgsund","Guldborg Sund Bredning","2015-03-17",23,"5442,429","1151,764","Marenzelleria viridis","Ej kendt",0,"0",2015,"2,10"
"Guldborgsund","Guldborg Sund Bredning","2015-03-17",26,"5442,429","1151,764","Marenzelleria viridis","Ej kendt",0,"0",2015,"2,90"
"Guldborgsund","Guldborg Sund Bredning","2015-03-17",38,"5442,429","1151,764","Marenzelleria viridis","Ej kendt",0,"0",2015,"2,80"
"Guldborgsund","Guldborg Sund Bredning","2015-03-17",41,"5442,429","1151,764","Marenzelleria viridis","Ej kendt",0,"0",2015,"2,20"
"Stege Bugt","Stege Bugt","2015-03-19",1,"5459,998","1213,625","Marenzelleria viridis","Ej kendt",0,"0",2015,"2,70"
"Stege Bugt","Stege Bugt","2015-03-19",2,"5459,998","1213,625","Marenzelleria viridis","Ej kendt",0,"0",2015,"2,60"
"Stege Bugt","Stege Bugt","2015-03-19",6,"5459,998","1213,625","Marenzelleria viridis","Ej kendt",0,"0",2015,"2,80"
"Stege Bugt","Stege Bugt","2015-03-19",9,"5459,998","1213,625","Marenzelleria viridis","Ej kendt",0,"0",2015,"3,50"
"Stege Bugt","Stege Bugt","2015-03-19",17,"5459,998","1213,625","Marenzelleria viridis","Ej kendt",0,"0",2015,"2,90"
"Stege Bugt","Stege Bugt","2015-03-19",20,"5459,998","1213,625","Marenzelleria viridis","Ej kendt",0,"0",2015,"2,50"
"Stege Bugt","Stege Bugt","2015-03-19",23,"5459,998","1213,625","Marenzelleria viridis","Ej kendt",0,"0",2015,"3,00"
"Stege Bugt","Stege Bugt","2015-03-19",26,"5459,998","1213,625","Marenzelleria viridis","Ej kendt",0,"0",2015,"2,20"
"Stege Bugt","Stege Bugt","2015-03-19",29,"5459,998","1213,625","Marenzelleria viridis","Ej kendt",0,"0",2015,"2,70"
"Stege Bugt","Stege Bugt","2015-03-19",37,"5459,998","1213,625","Marenzelleria viridis","Ej kendt",0,"0",2015,"2,30"
"Stege Bugt","Stege Bugt","2015-03-19",40,"5459,998","1213,625","Marenzelleria viridis","Ej kendt",0,"0",2015,"4,00"
"Stege Bugt","Stege Bugt","2015-03-19",5,"5459,998","1213,625","Marenzelleria viridis","Ej kendt",0,"0",2015,"2,00"
"Stege Bugt","Stege Bugt","2015-03-19",8,"5459,998","1213,625","Marenzelleria viridis","Ej kendt",0,"0",2015,"3,10"
"Stege Bugt","Stege Bugt","2015-03-19",11,"5459,998","1213,625","Marenzelleria viridis","Ej kendt",0,"0",2015,"3,00"
"Stege Bugt","Stege Bugt","2015-03-19",14,"5459,998","1213,625","Marenzelleria viridis","Ej kendt",0,"0",2015,"2,80"
"Stege Bugt","Stege Bugt","2015-03-19",22,"5459,998","1213,625","Marenzelleria viridis","Ej kendt",0,"0",2015,"3,50"
"Stege Bugt","Stege Bugt","2015-03-19",25,"5459,998","1213,625","Marenzelleria viridis","Ej kendt",0,"0",2015,"3,80"
"Stege Bugt","Stege Bugt","2015-03-19",28,"5459,998","1213,625","Marenzelleria viridis","Ej kendt",0,"0",2015,"2,40"
"Stege Bugt","Stege Bugt","2015-03-19",31,"5459,998","1213,625","Marenzelleria viridis","Ej kendt",0,"0",2015,"2,40"
"Stege Bugt","Stege Bugt","2015-03-19",34,"5459,998","1213,625","Marenzelleria viridis","Ej kendt",0,"0",2015,"2,70"
"Stege Bugt","Stege Bugt","2015-03-19",42,"5459,998","1213,625","Marenzelleria viridis","Ej kendt",0,"0",2015,"2,50"
"Stege Bugt","Stege Bugt","2015-03-19",24,"5459,998","1213,625","Marenzelleria viridis","Ej kendt",0,"0",2015,"3,40"
"Stege Bugt","Stege Bugt","2015-03-19",18,"5459,998","1213,625","Marenzelleria viridis","Ej kendt",0,"0",2015,"2,40"
"Stege Bugt","Stege Bugt","2015-03-19",41,"5459,998","1213,625","Marenzelleria viridis","Ej kendt",0,"0",2015,"3,50"
"Stege Bugt","Stege Bugt","2015-03-19",12,"5459,998","1213,625","Marenzelleria viridis","Ej kendt",0,"0",2015,"3,50"
"Stege Bugt","Stege Bugt","2015-03-19",35,"5459,998","1213,625","Marenzelleria viridis","Ej kendt",0,"0",2015,"2,80"
"Stege Bugt","Stege Bugt","2015-03-19",38,"5459,998","1213,625","Marenzelleria viridis","Ej kendt",0,"0",2015,"2,10"
"Stege Bugt","Stege Bugt","2015-03-19",15,"5459,998","1213,625","Marenzelleria viridis","Annelida",1,"0,0119",2015,"2,60"
"Stege Bugt","Stege Bugt","2015-03-19",32,"5459,998","1213,625","Marenzelleria viridis","Ej kendt",0,"0",2015,"2,10"
"Stege Bugt","Stege Bugt","2015-03-19",21,"5459,998","1213,625","Marenzelleria viridis","Ej kendt",0,"0",2015,"3,00"
"Stege Bugt","Stege Bugt","2015-03-19",4,"5459,998","1213,625","Marenzelleria viridis","Ej kendt",0,"0",2015,"3,10"
"Stege Bugt","Stege Bugt","2015-03-19",7,"5459,998","1213,625","Marenzelleria viridis","Ej kendt",0,"0",2015,"2,50"
"Stege Bugt","Stege Bugt","2015-03-19",19,"5459,998","1213,625","Marenzelleria viridis","Ej kendt",0,"0",2015,"2,40"
"Stege Bugt","Stege Bugt","2015-03-19",30,"5459,998","1213,625","Marenzelleria viridis","Ej kendt",0,"0",2015,"2,00"
"Stege Bugt","Stege Bugt","2015-03-19",36,"5459,998","1213,625","Marenzelleria viridis","Ej kendt",0,"0",2015,"2,00"
"Stege Bugt","Stege Bugt","2015-03-19",13,"5459,998","1213,625","Marenzelleria viridis","Ej kendt",0,"0",2015,"2,30"
"Stege Bugt","Stege Bugt","2015-03-19",3,"5459,998","1213,625","Marenzelleria viridis","Ej kendt",0,"0",2015,"2,20"
"Stege Bugt","Stege Bugt","2015-03-19",27,"5459,998","1213,625","Marenzelleria viridis","Ej kendt",0,"0",2015,"2,40"
"Stege Bugt","Stege Bugt","2015-03-19",33,"5459,998","1213,625","Marenzelleria viridis","Ej kendt",0,"0",2015,"2,70"
"Stege Bugt","Stege Bugt","2015-03-19",10,"5459,998","1213,625","Marenzelleria viridis","Ej kendt",0,"0",2015,"1,00"
"Stege Bugt","Stege Bugt","2015-03-19",16,"5459,998","1213,625","Marenzelleria viridis","Ej kendt",0,"0",2015,"2,30"
"Stege Bugt","Stege Bugt","2015-03-19",39,"5459,998","1213,625","Marenzelleria viridis","Ej kendt",0,"0",2015,"1,90"
"Guldborgsund","Guldborg Sund Bredning","2007-05-23",3,"5442,429","1151,764","Tubifex costatus","Ej kendt",0,"0",2007,"3,00"
"Guldborgsund","Guldborg Sund Bredning","2007-05-23",6,"5442,429","1151,764","Tubifex costatus","Ej kendt",0,"0",2007,"2,80"
"Guldborgsund","Guldborg Sund Bredning","2007-05-23",9,"5442,429","1151,764","Tubifex costatus","Ej kendt",0,"0",2007,"3,00"
"Guldborgsund","Guldborg Sund Bredning","2007-05-23",17,"5442,429","1151,764","Tubifex costatus","Ej kendt",0,"0",2007,"2,80"
"Guldborgsund","Guldborg Sund Bredning","2007-05-23",20,"5442,429","1151,764","Tubifex costatus","Ej kendt",0,"0",2007,"3,00"
"Guldborgsund","Guldborg Sund Bredning","2007-05-23",19,"5442,429","1151,764","Tubifex costatus","Ej kendt",0,"0",2007,"3,00"
"Guldborgsund","Guldborg Sund Bredning","2007-05-23",2,"5442,429","1151,764","Tubifex costatus","Ej kendt",0,"0",2007,"2,90"
"Guldborgsund","Guldborg Sund Bredning","2007-05-23",5,"5442,429","1151,764","Tubifex costatus","Ej kendt",0,"0",2007,"2,90"
"Guldborgsund","Guldborg Sund Bredning","2007-05-23",8,"5442,429","1151,764","Tubifex costatus","Ej kendt",0,"0",2007,"3,00"
"Guldborgsund","Guldborg Sund Bredning","2007-05-23",11,"5442,429","1151,764","Tubifex costatus","Ej kendt",0,"0",2007,"2,90"
"Guldborgsund","Guldborg Sund Bredning","2007-05-23",14,"5442,429","1151,764","Tubifex costatus","Ej kendt",0,"0",2007,"3,00"
"Guldborgsund","Guldborg Sund Bredning","2007-05-23",13,"5442,429","1151,764","Tubifex costatus","Ej kendt",0,"0",2007,"2,90"
"Guldborgsund","Guldborg Sund Bredning","2007-05-23",7,"5442,429","1151,764","Tubifex costatus","Ej kendt",0,"0",2007,"2,60"
"Guldborgsund","Guldborg Sund Bredning","2007-05-23",16,"5442,429","1151,764","Tubifex costatus","Ej kendt",0,"0",2007,"2,90"
"Guldborgsund","Guldborg Sund Bredning","2007-05-23",10,"5442,429","1151,764","Tubifex costatus","Ej kendt",0,"0",2007,"3,10"
"Guldborgsund","Guldborg Sund Bredning","2007-05-23",18,"5442,429","1151,764","Tubifex costatus","Ej kendt",0,"0",2007,"3,00"
"Guldborgsund","Guldborg Sund Bredning","2007-05-23",12,"5442,429","1151,764","Tubifex costatus","Ej kendt",0,"0",2007,"2,90"
"Guldborgsund","Guldborg Sund Bredning","2007-05-23",4,"5442,429","1151,764","Tubifex costatus","Ej kendt",0,"0",2007,"2,80"
"Guldborgsund","Guldborg Sund Bredning","2007-05-23",1,"5442,429","1151,764","Tubifex costatus","Ej kendt",0,"0",2007,"2,60"
"Guldborgsund","Guldborg Sund Bredning","2007-05-23",15,"5442,429","1151,764","Tubifex costatus","Ej kendt",0,"0",2007,"2,90"
"Stege Bugt","Stege Bugt","2009-05-05",3,"5459,998","1213,625","Tubifex costatus","Ej kendt",0,"0",2009,"2,60"
"Stege Bugt","Stege Bugt","2009-05-05",6,"5459,998","1213,625","Tubifex costatus","Ej kendt",0,"0",2009,"2,70"
"Stege Bugt","Stege Bugt","2009-05-05",9,"5459,998","1213,625","Tubifex costatus","Ej kendt",0,"0",2009,"3,20"
"Stege Bugt","Stege Bugt","2009-05-05",17,"5459,998","1213,625","Tubifex costatus","Ej kendt",0,"0",2009,"2,60"
"Stege Bugt","Stege Bugt","2009-05-05",20,"5459,998","1213,625","Tubifex costatus","Ej kendt",0,"0",2009,"2,50"
"Stege Bugt","Stege Bugt","2009-05-05",2,"5459,998","1213,625","Tubifex costatus","Ej kendt",0,"0",2009,"2,70"
"Stege Bugt","Stege Bugt","2009-05-05",5,"5459,998","1213,625","Tubifex costatus","Ej kendt",0,"0",2009,"2,20"
"Stege Bugt","Stege Bugt","2009-05-05",8,"5459,998","1213,625","Tubifex costatus","Ej kendt",0,"0",2009,"3,10"
"Stege Bugt","Stege Bugt","2009-05-05",11,"5459,998","1213,625","Tubifex costatus","Ej kendt",0,"0",2009,"-99,00"
"Stege Bugt","Stege Bugt","2009-05-05",14,"5459,998","1213,625","Tubifex costatus","Ej kendt",0,"0",2009,"3,20"
"Stege Bugt","Stege Bugt","2009-05-05",10,"5459,998","1213,625","Tubifex costatus","Ej kendt",0,"0",2009,"3,00"
"Stege Bugt","Stege Bugt","2009-05-05",16,"5459,998","1213,625","Tubifex costatus","Ej kendt",0,"0",2009,"2,70"
"Stege Bugt","Stege Bugt","2009-05-05",19,"5459,998","1213,625","Tubifex costatus","Ej kendt",0,"0",2009,"2,30"
"Stege Bugt","Stege Bugt","2009-05-05",13,"5459,998","1213,625","Tubifex costatus","Ej kendt",0,"0",2009,"2,80"
"Stege Bugt","Stege Bugt","2009-05-05",7,"5459,998","1213,625","Tubifex costatus","Ej kendt",0,"0",2009,"3,00"
"Stege Bugt","Stege Bugt","2009-05-05",15,"5459,998","1213,625","Tubifex costatus","Ej kendt",0,"0",2009,"2,80"
"Stege Bugt","Stege Bugt","2009-05-05",1,"5459,998","1213,625","Tubifex costatus","Ej kendt",0,"0",2009,"2,50"
"Stege Bugt","Stege Bugt","2009-05-05",18,"5459,998","1213,625","Tubifex costatus","Ej kendt",0,"0",2009,"2,30"
"Stege Bugt","Stege Bugt","2009-05-05",4,"5459,998","1213,625","Tubifex costatus","Ej kendt",0,"0",2009,"2,40"
"Stege Bugt","Stege Bugt","2009-05-05",12,"5459,998","1213,625","Tubifex costatus","Ej kendt",0,"0",2009,"3,30"
"Guldborgsund","Guldborg Sund Bredning","2011-05-16",5,"5442,429","1151,764","Tubifex costatus","Ej kendt",0,"0",2011,"2,50"
